condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,questionText,layout,options,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,testLoop.thisRepN,testLoop.thisTrialN,testLoop.thisN,testLoop.thisIndex,blockLoopTest.thisRepN,blockLoopTest.thisTrialN,blockLoopTest.thisN,blockLoopTest.thisIndex,demog_loop.thisRepN,demog_loop.thisTrialN,demog_loop.thisN,demog_loop.thisIndex,cuePics,consent_page1.started,consent_page1.stopped,er_consent1.keys,er_consent1.rt,er_consent1.started,er_consent1.stopped,stc_consent1.started,stc_consent1.stopped,consent_page3.started,consent_page3.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,instructions_testStage1.started,instructions_testStage1.stopped,end_instructions_resp_test1.keys,end_instructions_resp_test1.rt,end_instructions_resp_test1.started,end_instructions_resp_test1.stopped,press_space_to_continue_test1.started,press_space_to_continue_test1.stopped,cue1Image_testChoice.started,cue1Image_testChoice.stopped,cue2Image_testChoice.started,cue2Image_testChoice.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.started,test_resp.stopped,cue1Image_testConf.started,cue1Image_testConf.stopped,cue2Image_testConf.started,cue2Image_testConf.stopped,conf_reminder.started,conf_reminder.stopped,conf_rating.response,conf_rating.rt,conf_rating.started,conf_rating.stopped,text_2.started,text_2.stopped,transistionInstr_resp.keys,transistionInstr_resp.rt,transistionInstr_resp.started,transistionInstr_resp.stopped,press_space_to_continue_transition.started,press_space_to_continue_transition.stopped,survey_text.started,survey_text.stopped,slider.response,slider.rt,slider.started,slider.stopped,session,participant,date,expName,psychopyVersion,frameRate,
condition files/Stage2_1.xlsx,,T1,B1,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.6821762129998,None,1370.6821762129998,None,1370.6821762129998,None,s,1,0.7154060549999031,1372.2154514059998,None,1372.2154514059998,None,1372.2154514059998,None,1372.9988284919998,None,1372.9988284919998,None,1372.9988284919998,None,1372.9988284919998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_1.xlsx,,T3,B3,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.9654248319998,None,1374.9654248319998,None,1374.9654248319998,None,s,1,1.0078074959999412,1376.498953183,None,1376.498953183,None,1376.498953183,None,1377.5654810029998,None,1377.5654810029998,None,1377.5654810029998,None,1377.5654810029998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_1.xlsx,,T5,B5,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.5488176719998,None,1379.5488176719998,None,1379.5488176719998,None,s,1,0.792653608999899,1381.082150328,None,1381.082150328,None,1381.082150328,None,1381.948837235,None,1381.948837235,None,1381.948837235,None,1381.948837235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_1.xlsx,,B6,T6,r,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.915539976,None,1383.915539976,None,1383.915539976,None,r,1,0.7781317850001415,1385.4486850029998,None,1385.4486850029998,None,1385.4486850029998,None,1386.298854641,None,1386.298854641,None,1386.298854641,None,1386.298854641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_2.xlsx,,B1,T1,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.282163982,None,1388.282163982,None,1388.282163982,None,s,1,0.5713124889998653,1389.8154808279999,None,1389.8154808279999,None,1389.8154808279999,None,1390.4655114559998,None,1390.4655114559998,None,1390.4655114559998,None,1390.4655114559998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_2.xlsx,,T2,B2,r,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.4321701,None,1392.4321701,None,1392.4321701,None,r,1,1.5093067089999295,1393.965494912,None,1393.965494912,None,1393.965494912,None,1395.548841421,None,1395.548841421,None,1395.548841421,None,1395.548841421,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_2.xlsx,,T4,B4,r,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.515505435,None,1397.515505435,None,1397.515505435,None,r,1,1.0018500969999877,1399.048847355,None,1399.048847355,None,1399.048847355,None,1400.1154694979998,None,1400.1154694979998,None,1400.1154694979998,None,1400.1154694979998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_2.xlsx,,B5,T5,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.098842357,None,1402.098842357,None,1402.098842357,None,s,1,0.9147264440000527,1403.6321387639998,None,1403.6321387639998,None,1403.6321387639998,None,1404.615477975,None,1404.615477975,None,1404.615477975,None,1404.615477975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_2.xlsx,,B3,T3,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.582077182,None,1406.582077182,None,1406.582077182,None,s,1,1.4553408499998568,1408.1154497179998,None,1408.1154497179998,None,1408.1154497179998,None,1409.6488360659998,None,1409.6488360659998,None,1409.6488360659998,None,1409.6488360659998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/Stage2_2.xlsx,,T6,B6,r,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.6155058509999,None,1411.6155058509999,None,1411.6155058509999,None,r,1,0.9660546150000755,1413.148831049,None,1413.148831049,None,1413.148831049,None,1414.1820697429998,None,1414.1820697429998,None,1414.1820697429998,None,1414.1820697429998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.1487984369999,None,space,0.6307208839998566,1421.132161996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_1.xlsx,,T5,B6,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.115447748,None,1422.115447748,None,1422.115447748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.132161996,None,1423.332110052,None,1423.332110052,None,s,0,1.8066486039999745,1423.332110052,None,1425.215470917,None,1425.215470917,None,1425.215470917,None,7,5.637,0.012306444600199029,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_1.xlsx,,B3,T4,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.865356416,None,1430.865356416,None,1430.865356416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.398817604,None,1432.398817604,None,r,1,1.0919645269998455,1432.398817604,None,1433.565499093,None,1433.565499093,None,1433.565499093,None,7,1.584,0.011810760599701098,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_1.xlsx,,B5,T6,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.1654666929999,None,1435.1654666929999,None,1435.1654666929999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.6988043699998,None,1436.6988043699998,None,r,1,2.951889734999895,1436.6988043699998,None,1439.732114378,None,1439.732114378,None,1439.732114378,None,5,3.667,0.009639285599860159,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_1.xlsx,,T1,B2,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.4154624639998,None,1443.4154624639998,None,1443.4154624639998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.9487869519999,None,1444.9487869519999,None,r,1,1.3899704119999114,1444.9487869519999,None,1446.41548232,None,1446.41548232,None,1446.41548232,None,7,1.316,0.008341323600006945,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_1.xlsx,,T3,B4,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.7487813809998,None,1447.7487813809998,None,1447.7487813809998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.2821654309998,None,1449.2821654309998,None,s,0,1.85660355899995,1449.2821654309998,None,1451.215476848,None,1451.215476848,None,1451.215476848,None,7,1.668,0.010046306599861055,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_1.xlsx,,B1,T2,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.898875914,None,1452.898875914,None,1452.898875914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.432147345,None,1454.432147345,None,s,0,1.0266505460001554,1454.432147345,None,1455.532165425,None,1455.532165425,None,1455.532165425,None,7,0.936,0.014705114600019442,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_2.xlsx,,B4,T3,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.798820653,None,1456.798820653,None,1456.798820653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.015474502,None,1458.015474502,None,s,0,1.4913224590000027,1458.015474502,None,1459.582147835,None,1459.582147835,None,1459.582147835,None,7,0.685,0.010984577600083867,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_2.xlsx,,T2,B1,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.2821775799998,None,1460.2821775799998,None,1460.2821775799998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.81550965,None,1461.81550965,None,s,0,1.4192466020001575,1461.81550965,None,1463.315475226,None,1463.315475226,None,1463.315475226,None,7,0.917,0.010187335599994185,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_2.xlsx,,B6,T5,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.2488511259999,None,1464.2488511259999,None,1464.2488511259999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.7821567239998,None,1465.7821567239998,None,s,0,5.772613326000055,1465.7821567239998,None,1471.6321514239999,None,1471.6321514239999,None,1471.6321514239999,None,4,1.468,0.011793823599873576,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_2.xlsx,,T6,B5,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.115520631,None,1473.115520631,None,1473.115520631,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.6488295,None,1474.6488295,None,r,1,2.5859269120001045,1474.6488295,None,1477.3154473,None,1477.3154473,None,1477.3154473,None,4,0.566,0.008364004599570762,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_2.xlsx,,B2,T1,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.898835992,None,1477.898835992,None,1477.898835992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.432165017,None,1479.432165017,None,r,1,2.5865963399999146,1479.432165017,None,1482.09892726,None,1482.09892726,None,1482.09892726,None,7,0.788,0.013443637600175862,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
condition files/test_2.xlsx,,T4,B3,,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.898891269,None,1482.898891269,None,1482.898891269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.4321476329999,None,1484.4321476329999,None,r,1,1.3147081560000515,1484.4321476329999,None,1485.815431237,None,1485.815431237,None,1485.815431237,None,7,0.687,0.011054674600018188,None,,,,,,,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.5487571669998,None,space,1.2713250179999704,1491.515466164,None,,,,,,,,,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,What is your age?,horiz,"18-24, 25-34, 35-44, 45-54, 55-64, 65-74, 75+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.515466164,None,1493.2154963179999,None,18-24,3.701743393000015,1494.2146804089998,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,What was your biological sex assigned at birth?,horiz,"Female, Male, Intersex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.982116186,None, Male,2.4590396979999696,1497.9653207909998,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,"Do you consider yourself to be of Hispanic, Latino, or Spanish origin?",horiz,"Yes, No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.482162863,None,Yes,2.492708119000099,1500.465528448,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,With which racial group do you most closely identify?,vert,"American Indian or Alaska Native, Asian, Black or African American, Native Hawaiian or other Pacific Islander, White, More than one race",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0321781839998,None, More than one race,7.488384558999996,1503.0152821679999,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,What is your current employment status?,vert,"Employed full-time, Employed part-time, Disabled (not working because of permanent or temporary disability), Homemaker, Full-time Student, Retired, Seeking opportunities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.582092702,None, Full-time Student,5.4376806790000956,1510.5819333099998,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,What is the highest level of education that your primary caregiver completed?,vert,"Did not finish high school, Did not finish high school but completed a technical/vocational program,
Graduated from high school or obtained GED,
Completed high school and a technical/vocational program,
Attended college but did not complete a degree,
Completed an associate degree,
Completed a bachelor’s degree,
Completed a master’s degree,
Completed a doctoral or professional degree (such as medical or law degree)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.0987117529999,None,"
Graduated from high school or obtained GED",9.439172024999834,1516.098869621,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,What is the highest level of education that your secondary caregiver completed?,vert,"Did not finish high school, Did not finish high school but completed a technical/vocational program,
Graduated from high school or obtained GED,
Completed high school and a technical/vocational program,
Attended college but did not complete a degree,
Completed an associate degree,
Completed a bachelor’s degree,
Completed a master’s degree,
Completed a doctoral or professional degree (such as medical or law degree)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.615434049,None,"
Completed a master’s degree",15.008132746000001,1525.6153433289999,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
,,,,,,,,,,,Would you describe your family as:,vert,"Low income, Lower-middle income, Middle income, Upper-middle income, High income, I prefer not to answer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.665473034,None, Upper-middle income,4.616011445999902,1540.6487925039999,None,001,NDAREP067ZTE,2020_Oct_21_1218,fall_faces,2020.2.4,60.002541947668014,
