condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,session,participant,date,expName,psychopyVersion,frameRate,
condition files/Stage0c_2.xlsx,0c,beta,phi,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,15,15,15,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.8140511719994,None,1517.8140511719994,None,1517.8140511719994,None,g,1,1.3518095160015946,1519.3478348930003,None,1519.3478348930003,None,1519.3478348930003,None,1520.7645293339992,None,1520.7645293339992,None,1520.7645293339992,None,1520.7645293339992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,theta,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,15,15,15,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.7309754119997,None,1522.7309754119997,None,1522.7309754119997,None,g,1,1.2511119609989692,1524.2645278710006,None,1524.2645278710006,None,1524.2645278710006,None,1525.5653188939996,None,1525.5653188939996,None,1525.5653188939996,None,1525.5653188939996,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,beta,theta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,16,16,16,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.5640314129996,None,1527.5640314129996,None,1527.5640314129996,None,g,1,0.5461289269987901,1529.097553738,None,1529.097553738,None,1529.097553738,None,1529.6824524309995,None,1529.6824524309995,None,1529.6824524309995,None,1529.6824524309995,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,theta,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,16,16,16,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.6640809050004,None,1531.6640809050004,None,1531.6640809050004,None,h,1,0.9099010179998004,1533.1978168379992,None,1533.1978168379992,None,1533.1978168379992,None,1534.1639286940008,None,1534.1639286940008,None,1534.1639286940008,None,1534.1639286940008,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,phi,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,16,16,16,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.1310379360002,None,1536.1310379360002,None,1536.1310379360002,None,g,1,0.8753643880008894,1537.664377919,None,1537.664377919,None,1537.664377919,None,1538.5977509200002,None,1538.5977509200002,None,1538.5977509200002,None,1538.5977509200002,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,alpha,phi,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,16,16,16,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.564311233,None,1540.564311233,None,1540.564311233,None,h,1,0.47412321099909605,1542.0975996109992,None,1542.0975996109992,None,1542.0975996109992,None,1542.6303819959994,None,1542.6303819959994,None,1542.6303819959994,None,1542.6303819959994,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,alpha,theta,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.614669396,None,1544.614669396,None,1544.614669396,None,h,1,0.4566084569996747,1546.1470852919992,None,1546.1470852919992,None,1546.1470852919992,None,1546.6486891219993,None,1546.6486891219993,None,1546.6486891219993,None,1546.6486891219993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,theta,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,17,17,17,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.6309934689998,None,1548.6309934689998,None,1548.6309934689998,None,g,1,0.5353247140010353,1550.1643523910006,None,1550.1643523910006,None,1550.1643523910006,None,1550.7647513110005,None,1550.7647513110005,None,1550.7647513110005,None,1550.7647513110005,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,phi,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,17,17,17,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.7304438240008,None,1552.7304438240008,None,1552.7304438240008,None,h,1,0.4831628469983116,1554.2645058229991,None,1554.2645058229991,None,1554.2645058229991,None,1554.7971473100006,None,1554.7971473100006,None,1554.7971473100006,None,1554.7971473100006,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,beta,phi,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,17,17,17,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.7645557399992,None,1556.7645557399992,None,1556.7645557399992,None,g,1,0.7538587400013057,1558.297823032999,None,1558.297823032999,None,1558.297823032999,None,1559.1140527579992,None,1559.1140527579992,None,1559.1140527579992,None,1559.1140527579992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.0981010239993,None,space,3.8819669369986514,1566.0977158210007,None,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.0304434520003,None,1570.0304434520003,None,1570.0304434520003,None,c,1,2.2880551090001973,1571.5636395790007,None,1571.5636395790007,None,1571.5636395790007,None,1573.9310594519993,None,1573.9310594519993,None,1573.9310594519993,None,1573.9310594519993,None,,,,,,,1566.0977158210007,None,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B2,T1,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.8809155809995,None,1575.8809155809995,None,1575.8809155809995,None,m,1,1.5246180379999714,1577.4311274280008,None,1577.4311274280008,None,1577.4311274280008,None,1579.0309611310004,None,1579.0309611310004,None,1579.0309611310004,None,1579.0309611310004,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T4,B3,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.9804254829996,None,1580.9804254829996,None,1580.9804254829996,None,m,1,1.2555576510003448,1582.564146532999,None,1582.564146532999,None,1582.564146532999,None,1583.8810718080003,None,1583.8810718080003,None,1583.8810718080003,None,1583.8810718080003,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B1,T2,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.8476433449996,None,1585.8476433449996,None,1585.8476433449996,None,c,1,1.0123520409997582,1587.3833344930008,None,1587.3833344930008,None,1587.3833344930008,None,1588.4646312339992,None,1588.4646312339992,None,1588.4646312339992,None,1588.4646312339992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.414021311999,None,1590.414021311999,None,1590.414021311999,None,c,1,1.0070927180004219,1591.948681451,None,1591.948681451,None,1591.948681451,None,1593.0143136080005,None,1593.0143136080005,None,1593.0143136080005,None,1593.0143136080005,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.9809502989992,None,1594.9809502989992,None,1594.9809502989992,None,m,0,1.3685552200004167,1596.531113076,None,1596.531113076,None,1596.531113076,None,1597.964137335999,None,1597.964137335999,None,1597.964137335999,None,1597.964137335999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.9317369300006,None,1599.9317369300006,None,1599.9317369300006,None,m,1,1.2350073070010694,1601.464633997999,None,1601.464633997999,None,1601.464633997999,None,1602.7650048899995,None,1602.7650048899995,None,1602.7650048899995,None,1602.7650048899995,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T2,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,0,0,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.7304764780001,None,1604.7304764780001,None,1604.7304764780001,None,c,0,0.8989551209997444,1606.2647200190004,None,1606.2647200190004,None,1606.2647200190004,None,1607.2145888739997,None,1607.2145888739997,None,1607.2145888739997,None,1607.2145888739997,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.1975313340008,None,1609.1975313340008,None,1609.1975313340008,None,m,0,1.0397975969990512,1610.7479375809999,None,1610.7479375809999,None,1610.7479375809999,None,1611.8646069759998,None,1611.8646069759998,None,1611.8646069759998,None,1611.8646069759998,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,B3,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.8144066709992,None,1613.8144066709992,None,1613.8144066709992,None,m,1,1.3361518169986084,1615.3475426309997,None,1615.3475426309997,None,1615.3475426309997,None,1616.7477943369995,None,1616.7477943369995,None,1616.7477943369995,None,1616.7477943369995,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.7143116019997,None,1618.7143116019997,None,1618.7143116019997,None,c,1,0.836403387998871,1620.2472995669996,None,1620.2472995669996,None,1620.2472995669996,None,1621.1481318749993,None,1621.1481318749993,None,1621.1481318749993,None,1621.1481318749993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.1143622910004,None,1623.1143622910004,None,1623.1143622910004,None,c,1,1.123567357999491,1624.6482002810008,None,1624.6482002810008,None,1624.6482002810008,None,1625.8314711290004,None,1625.8314711290004,None,1625.8314711290004,None,1625.8314711290004,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,T4,B4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.7973908170006,None,1627.7973908170006,None,1627.7973908170006,None,m,1,1.6724834659999033,1629.3312301429996,None,1629.3312301429996,None,1629.3312301429996,None,1631.066171474,None,1631.066171474,None,1631.066171474,None,1631.066171474,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.0311570110007,None,1633.0311570110007,None,1633.0311570110007,None,c,0,1.4454304650007543,1634.566255058,None,1634.566255058,None,1634.566255058,None,1636.0641279430001,None,1636.0641279430001,None,1636.0641279430001,None,1636.0641279430001,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,B2,T2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.0311711680006,None,1638.0311711680006,None,1638.0311711680006,None,c,0,0.8467593040004431,1639.5649221599997,None,1639.5649221599997,None,1639.5649221599997,None,1640.4643909789993,None,1640.4643909789993,None,1640.4643909789993,None,1640.4643909789993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,T3,B3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,1,1,1,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.4309871780006,None,1642.4309871780006,None,1642.4309871780006,None,c,1,1.342733292000048,1643.9649387070003,None,1643.9649387070003,None,1643.9649387070003,None,1645.3672651479992,None,1645.3672651479992,None,1645.3672651479992,None,1645.3672651479992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B2,T1,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.347481155999,None,1647.347481155999,None,1647.347481155999,None,c,0,0.9529422860014165,1648.882759013999,None,1648.882759013999,None,1648.882759013999,None,1649.9143941919992,None,1649.9143941919992,None,1649.9143941919992,None,1649.9143941919992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T2,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.8644448779996,None,1651.8644448779996,None,1651.8644448779996,None,m,1,1.430300833999354,1653.3974331509999,None,1653.3974331509999,None,1653.3974331509999,None,1654.8818507159995,None,1654.8818507159995,None,1654.8818507159995,None,1654.8818507159995,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.8471142010003,None,1656.8471142010003,None,1656.8471142010003,None,m,1,0.8954054040004849,1658.3802833869995,None,1658.3802833869995,None,1658.3802833869995,None,1659.330755215,None,1659.330755215,None,1659.330755215,None,1659.330755215,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.2976564130004,None,1661.2976564130004,None,1661.2976564130004,None,c,1,1.1782340310001018,1662.8334534259993,None,1662.8334534259993,None,1662.8334534259993,None,1664.0649554259999,None,1664.0649554259999,None,1664.0649554259999,None,1664.0649554259999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,B1,T2,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.0309373839991,None,1666.0309373839991,None,1666.0309373839991,None,c,1,0.9249178499994741,1667.5668328640004,None,1667.5668328640004,None,1667.5668328640004,None,1668.5483131260007,None,1668.5483131260007,None,1668.5483131260007,None,1668.5483131260007,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.5136128880004,None,1670.5136128880004,None,1670.5136128880004,None,m,0,0.9083039819997794,1672.0474567279998,None,1672.0474567279998,None,1672.0474567279998,None,1673.0143304150006,None,1673.0143304150006,None,1673.0143304150006,None,1673.0143304150006,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T4,B3,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.9811895269995,None,1674.9811895269995,None,1674.9811895269995,None,m,1,1.7365521039992018,1676.5311225120004,None,1676.5311225120004,None,1676.5311225120004,None,1678.332235934,None,1678.332235934,None,1678.332235934,None,1678.332235934,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.297540943,None,1680.297540943,None,1680.297540943,None,c,1,1.492236017000323,1681.831539072,None,1681.831539072,None,1681.831539072,None,1683.3804592159995,None,1683.3804592159995,None,1683.3804592159995,None,1683.3804592159995,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.36414109,None,1685.36414109,None,1685.36414109,None,c,1,0.9855858070004615,1686.8981066340002,None,1686.8981066340002,None,1686.8981066340002,None,1687.947244601999,None,1687.947244601999,None,1687.947244601999,None,1687.947244601999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.9146909560004,None,1689.9146909560004,None,1689.9146909560004,None,c,1,0.8829314439990412,1691.4487133149996,None,1691.4487133149996,None,1691.4487133149996,None,1692.3980333969994,None,1692.3980333969994,None,1692.3980333969994,None,1692.3980333969994,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.3641795210006,None,1694.3641795210006,None,1694.3641795210006,None,m,1,2.2254903400007606,1695.898270312,None,1695.898270312,None,1695.898270312,None,1698.197838009999,None,1698.197838009999,None,1698.197838009999,None,1698.197838009999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.1476606039996,None,1700.1476606039996,None,1700.1476606039996,None,c,1,0.763028839000981,1701.6806654779994,None,1701.6806654779994,None,1701.6806654779994,None,1702.498324148999,None,1702.498324148999,None,1702.498324148999,None,1702.498324148999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
