condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.5663566080002,None,429.5663566080002,None,429.5663566080002,None,c,1,0.8724866489974374,431.1168582889986,None,431.1168582889986,None,431.1168582889986,None,432.05057354900055,None,432.05057354900055,None,432.05057354900055,None,432.05057354900055,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.01655041900085,None,434.01655041900085,None,434.01655041900085,None,c,1,1.1250030099981814,435.5523736979994,None,435.5523736979994,None,435.5523736979994,None,436.7331058689997,None,436.7331058689997,None,436.7331058689997,None,436.7331058689997,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.70002805900003,None,438.70002805900003,None,438.70002805900003,None,c,1,0.8908089510005084,440.23455173299953,None,440.23455173299953,None,440.23455173299953,None,441.1834183339997,None,441.1834183339997,None,441.1834183339997,None,441.1834183339997,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.1493192279995,None,443.1493192279995,None,443.1493192279995,None,c,0,0.7118229970001266,444.68548456200006,None,444.68548456200006,None,444.68548456200006,None,445.4529232040004,None,445.4529232040004,None,445.4529232040004,None,445.4529232040004,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B2,T2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.4337019100021,None,447.4337019100021,None,447.4337019100021,None,m,1,0.5909301479987334,448.9664538290017,None,448.9664538290017,None,448.9664538290017,None,449.61677946599957,None,449.61677946599957,None,449.61677946599957,None,449.61677946599957,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T4,B4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.58248465200086,None,451.58248465200086,None,451.58248465200086,None,m,1,0.904417272999126,453.1169101180021,None,453.1169101180021,None,453.1169101180021,None,454.08342091099985,None,454.08342091099985,None,454.08342091099985,None,454.08342091099985,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.04987140400044,None,456.04987140400044,None,456.04987140400044,None,c,1,1.4773726499988697,457.5839010080017,None,457.5839010080017,None,457.5839010080017,None,459.1185892290014,None,459.1185892290014,None,459.1185892290014,None,459.1185892290014,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0835138120019,None,461.0835138120019,None,461.0835138120019,None,c,1,1.0526761140026792,462.61663701400175,None,462.61663701400175,None,462.61663701400175,None,463.7334752240022,None,463.7334752240022,None,463.7334752240022,None,463.7334752240022,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.69934829400154,None,465.69934829400154,None,465.69934829400154,None,m,0,1.2351045879986486,467.2501601389995,None,467.2501601389995,None,467.2501601389995,None,468.549477468001,None,468.549477468001,None,468.549477468001,None,468.549477468001,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.51659573100187,None,470.51659573100187,None,470.51659573100187,None,m,1,1.0744251020005322,472.05095137399985,None,472.05095137399985,None,472.05095137399985,None,473.1836075700012,None,473.1836075700012,None,473.1836075700012,None,473.1836075700012,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B3,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.14935352999964,None,475.14935352999964,None,475.14935352999964,None,m,1,1.6724761869991198,476.68490452100013,None,476.68490452100013,None,476.68490452100013,None,478.41683781900065,None,478.41683781900065,None,478.41683781900065,None,478.41683781900065,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T3,B3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,3,3,3,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.3832808299994,None,480.3832808299994,None,480.3832808299994,None,c,1,0.6652016469997761,481.9161082460014,None,481.9161082460014,None,481.9161082460014,None,482.6332223370009,None,482.6332223370009,None,482.6332223370009,None,482.6332223370009,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.61704320900026,None,484.61704320900026,None,484.61704320900026,None,c,1,1.0219556340016425,486.1514168930007,None,486.1514168930007,None,486.1514168930007,None,487.2333245830014,None,487.2333245830014,None,487.2333245830014,None,487.2333245830014,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.1997765180022,None,489.1997765180022,None,489.1997765180022,None,c,1,1.3983979479999107,490.7349108269991,None,490.7349108269991,None,490.7349108269991,None,492.1834045700016,None,492.1834045700016,None,492.1834045700016,None,492.1834045700016,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.150371882999,None,494.150371882999,None,494.150371882999,None,m,0,1.0900941389991203,495.683277807002,None,495.683277807002,None,495.683277807002,None,496.8334529490021,None,496.8334529490021,None,496.8334529490021,None,496.8334529490021,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B2,T1,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.7995886300014,None,498.7995886300014,None,498.7995886300014,None,m,1,0.6644991869980004,500.3327899020005,None,500.3327899020005,None,500.3327899020005,None,501.0525977899997,None,501.0525977899997,None,501.0525977899997,None,501.0525977899997,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B1,T2,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.01608596400183,None,503.01608596400183,None,503.01608596400183,None,m,0,1.4392424799989385,504.5500719570009,None,504.5500719570009,None,504.5500719570009,None,506.05022333799934,None,506.05022333799934,None,506.05022333799934,None,506.05022333799934,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T2,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.01657886500107,None,508.01657886500107,None,508.01657886500107,None,m,1,0.759352384997328,509.5500270529992,None,509.5500270529992,None,509.5500270529992,None,510.36719635999907,None,510.36719635999907,None,510.36719635999907,None,510.36719635999907,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.333271861,None,512.333271861,None,512.333271861,None,c,0,1.0818575039993448,513.8674516069987,None,513.8674516069987,None,513.8674516069987,None,515.0001599339994,None,515.0001599339994,None,515.0001599339994,None,515.0001599339994,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T4,B3,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,4,4,4,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9663721830002,None,516.9663721830002,None,516.9663721830002,None,c,0,1.9676173080006265,518.5016918049987,None,518.5016918049987,None,518.5016918049987,None,520.5333110220017,None,520.5333110220017,None,520.5333110220017,None,520.5333110220017,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B2,T2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.5169143480016,None,522.5169143480016,None,522.5169143480016,None,m,1,1.9543966669989459,524.0669140690006,None,524.0669140690006,None,524.0669140690006,None,526.083183581999,None,526.083183581999,None,526.083183581999,None,526.083183581999,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.049882268002,None,528.049882268002,None,528.049882268002,None,m,1,0.7412077070002852,529.6001472690004,None,529.6001472690004,None,529.6001472690004,None,530.4001320850002,None,530.4001320850002,None,530.4001320850002,None,530.4001320850002,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T4,B4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.3666927890008,None,532.3666927890008,None,532.3666927890008,None,c,0,1.4323609349994513,533.9009041190002,None,533.9009041190002,None,533.9009041190002,None,535.3831715250017,None,535.3831715250017,None,535.3831715250017,None,535.3831715250017,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3496156450019,None,537.3496156450019,None,537.3496156450019,None,m,0,1.2320745950019045,538.8851771100017,None,538.8851771100017,None,538.8851771100017,None,540.1830559190021,None,540.1830559190021,None,540.1830559190021,None,540.1830559190021,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B3,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.1495657240011,None,542.1495657240011,None,542.1495657240011,None,c,0,1.1372452790019452,543.7000523940005,None,543.7000523940005,None,543.7000523940005,None,544.9163269269993,None,544.9163269269993,None,544.9163269269993,None,544.9163269269993,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8660424520021,None,546.8660424520021,None,546.8660424520021,None,c,1,1.0450473509990843,548.4002145779996,None,548.4002145779996,None,548.4002145779996,None,549.5007056550021,None,549.5007056550021,None,549.5007056550021,None,549.5007056550021,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T3,B3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.4660553950016,None,551.4660553950016,None,551.4660553950016,None,m,0,1.5646336320023693,553.0166524140004,None,553.0166524140004,None,553.0166524140004,None,554.6332555480003,None,554.6332555480003,None,554.6332555480003,None,554.6332555480003,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,5,5,5,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.5999206289998,None,556.5999206289998,None,556.5999206289998,None,c,1,1.0071133799974632,558.1342348760008,None,558.1342348760008,None,558.1342348760008,None,559.2002179670017,None,559.2002179670017,None,559.2002179670017,None,559.2002179670017,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.1835896320008,None,561.1835896320008,None,561.1835896320008,None,c,1,1.7994190359968343,562.7178465750003,None,562.7178465750003,None,562.7178465750003,None,564.5835454750013,None,564.5835454750013,None,564.5835454750013,None,564.5835454750013,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.5499003309997,None,566.5499003309997,None,566.5499003309997,None,c,1,1.440953998000623,568.0844281089994,None,568.0844281089994,None,568.0844281089994,None,569.5832073730016,None,569.5832073730016,None,569.5832073730016,None,569.5832073730016,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5495905710013,None,571.5495905710013,None,571.5495905710013,None,m,1,1.3209022310002183,573.1004073090007,None,573.1004073090007,None,573.1004073090007,None,574.5002695389994,None,574.5002695389994,None,574.5002695389994,None,574.5002695389994,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T4,B3,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.4499328929996,None,576.4499328929996,None,576.4499328929996,None,m,1,0.7743208809988573,577.9830565820012,None,577.9830565820012,None,577.9830565820012,None,578.816299913,None,578.816299913,None,578.816299913,None,578.816299913,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B1,T2,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.7833256580016,None,580.7833256580016,None,580.7833256580016,None,m,0,1.5118538909991912,582.3174230799996,None,582.3174230799996,None,582.3174230799996,None,583.8846884980012,None,583.8846884980012,None,583.8846884980012,None,583.8846884980012,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T2,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.850036885,None,585.850036885,None,585.850036885,None,m,1,0.9732532740017632,587.3841233950006,None,587.3841233950006,None,587.3841233950006,None,588.4187223529989,None,588.4187223529989,None,588.4187223529989,None,588.4187223529989,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3833852909993,None,590.3833852909993,None,590.3833852909993,None,c,1,0.8882544339976448,591.9330396139994,None,591.9330396139994,None,591.9330396139994,None,592.8848255320008,None,592.8848255320008,None,592.8848255320008,None,592.8848255320008,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B2,T1,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,6,6,6,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.8502916700018,None,594.8502916700018,None,594.8502916700018,None,m,1,1.0133884280003258,596.383924992002,None,596.383924992002,None,596.383924992002,None,597.452304942999,None,597.452304942999,None,597.452304942999,None,597.452304942999,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T4,B4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.4332634439997,None,599.4332634439997,None,599.4332634439997,None,m,1,1.4533194139985426,600.9680085660002,None,600.9680085660002,None,600.9680085660002,None,602.4852005700013,None,602.4852005700013,None,602.4852005700013,None,602.4852005700013,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.4499621750001,None,604.4499621750001,None,604.4499621750001,None,c,1,0.9165798649992212,605.984703418002,None,605.984703418002,None,605.984703418002,None,606.9687886840002,None,606.9687886840002,None,606.9687886840002,None,606.9687886840002,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T3,B3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9326673600008,None,608.9326673600008,None,608.9326673600008,None,c,1,1.1857832070018048,610.4675348550008,None,610.4675348550008,None,610.4675348550008,None,611.7167163410013,None,611.7167163410013,None,611.7167163410013,None,611.7167163410013,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B3,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.6832863560012,None,613.6832863560012,None,613.6832863560012,None,m,1,1.139124624998658,615.2182202069998,None,615.2182202069998,None,615.2182202069998,None,616.4197717499992,None,616.4197717499992,None,616.4197717499992,None,616.4197717499992,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.3832179099991,None,618.3832179099991,None,618.3832179099991,None,m,0,0.8562751219978963,619.917084359,None,619.917084359,None,619.917084359,None,620.8356604520013,None,620.8356604520013,None,620.8356604520013,None,620.8356604520013,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
